,raw,clean,prediction
1713,"@InterSIB18 @berlianidris @Outstandjing @jokowi Lah tapi katanya PDB kita masih kategori tinggi kok khawatir hal beginian ?
Bukannya kita punya pinjaman untum dana covid ya walau udah di korup sebagiab..
Kalo itu di distribusikan dengan baik angka vaksin gratis tercapai kok...
Lemayan loh pak Di indonesia aturan ini itu&gt;&gt;",lah tapi kata pdb kita masih kategori tinggi kok khawatir hal begini bukan kita punya pinjam untum dana covid iya walau sudah di korupsi sebagiab jika itu di distribusi dengan baik angka vaksin gratis capai kok layan loh pak di indonesia atur ini itu begitu begitu,0
1714,Lapor pak @jokowi katanya Vaksin Covid19 GRATIS. Tapi @KimiaFarmaOS sudah mulai Jual Vaksin? Namanya Jual berarti BAYAR KAN? Gimana Nih @KemenkesRI @BudiGSadikin @satgascovid19id #COVID19 #CegahLajunyaPandemi #Indonesia,lapor pak kata vaksin covid gratis tapi sudah mulai jual vaksin nama jual arti bayar kan bagaimana ini,0
1715,"@Puthutea Bukannya justru ini solusi pak? Di saat paparan covid sedang melonjak sedangkan jumlah vaksin gratis serba terbatas, vaksin berbayar ini bisa jd solusi bagi mrk yg betul2 membutuhkan vaksin segera. Daripada nunggu yg blm tau kapan, malah bisa2 keburu out kita. IMO",bukan justru ini solusi pak di saat papar covid sedang lonjak sedang jumlah vaksin gratis serba batas vaksin bayar ini bisa jadi solusi bagi mereka yang betul butuh vaksin segera daripada tunggu yang belum tahu kapan bahkan bisa lanjur out kita imo,1
1716,"Kenapa Banyak Varian Corona setelah selesai vaksin 1 akan muncul lagi varian baru itu sama saja kita disuruh vaksin terus menerus.2x kita dikasih gratis tapi ke 3 &amp;seterusnya dibayar,maka ini adalah pekerjaan setan bahwa manusia tdk dipikirin manusia hanya dipikirkan diri sendiri",kenapa banyak varian corona telah selesai vaksin akan muncul lagi varian baru itu sama saja kita suruh vaksin terus terus kita kasih gratis tapi ke amp terus bayar maka ini adalah kerja setan bahwa manusia tidak pikir manusia hanya pikir diri sendiri,0
1717,"@AlineRaztha @FirzaHusain Ketika banyak yang sadar bahwa vaksin itu bagus untuk meminimalisir dampak terburuk covid, sekarang pada antri covid yg digalangkan pemerintah denga gratis, tapi masih ada oknum yg mencari cuan di tengah percayanya masyarakat akan vaksin, sungguh Nuraninya tertutup Cuan.",ketika banyak yang sadar bahwa vaksin itu bagus untuk meminimalisir dampak buruk covid sekarang pada antri covid yang galang perintah denga gratis tapi masih ada oknum yang cari cuan di tengah percaya masyarakat akan vaksin sungguh nurani tutup cuan,1
1718,"@sissassy Iyaa aku cuman mikir buruk, ntar org yg suka cuci otak ""covid adl bisnis"" makin menjadi2 krn program ini dan rakyat kehilangan trust. Yah smg yg anti segera vaksin mumpung gratis 😊",iya saya hanya mikir buruk entar orang yang suka cuci otak covid adalah bisnis makin jadi karena program ini dan rakyat hilang trust ya moga yang anti segera vaksin selagi gratis,1
1719,"Sedulur sedulur saya belum dapat jatah dan antrian vaksin gratis. 
Eh sudah mau dibuka aja vaksin berbayar-mandiri. 

Ujug ujug besok stok vaksin kosong di mana-mana, adanya yang berbayar di KF. 
Atau kalau mau yg gratis musti inden, indennya sampai kita kena covid dulu.",dulur dulur saya belum dapat jatah dan antri vaksin gratis eh sudah mau buka saja vaksin bayar mandiri ujug ujug besok stok vaksin kosong di mana mana ada yang bayar di kf atau kalau mau yang gratis mesti inden inden sampai kita kena covid dulu,0
1720,"@cakasana Wkwkwk ini antrian vaksin gratis apa antrian covid gratis, hadeehhh",wkwkwk ini antri vaksin gratis apa antri covid gratis hadeeh,0
1721,"@Cahyacons @Fjrsa1997 @kegblgnunfaedh Saya yakin semuanya juga tidak setuju jika covid dijadikan lahan bisnis. Tapi kan sudah ada vaksin gratis, fasilitas kesehatan yg bisa diakses. Semuanya juga berasal dari kita, dari pajak yg kita bayar. Masalah yg terjadi di lapangan ada penyelewengan / gimana, kan gak semua juga",saya yakin semua juga tidak tuju jika covid jadi lahan bisnis tapi kan sudah ada vaksin gratis fasilitas sehat yang bisa akses semua juga asal dari kita dari pajak yang kita bayar masalah yang jadi di lapang ada seleweng bagaimana kan enggak semua juga,1
1722,"@carxmls @kegblgnunfaedh emg gratis, tapi kan pajak2 semua di naikan, skrang konter pulsa hrus bayar pajak, cek saldo Bank harus bayar, jalan jalan tol di jual ke cina.
buat apa coba ? 
corona dari cina . vaksin nya juga dari cina
skrang di indo di besar2 kan . 

apa lagi kalo bukan bisnis.?!",memang gratis tapi kan pajak semua di naik sekarang konter pulsa harus bayar pajak cek saldo bank harus bayar jalan jalan tol di jual ke cina buat apa coba corona dari cina vaksin nya juga dari cina sekarang di indonesia di besar kan apa lagi jika bukan bisnis,0
1723,Vaksin bisa beli itu mandiri kan ya? Ketersediaan Vaksin gratis tetap wajib. Jadi ga ada ceritanya kewajiban bayar vaksin covid.,vaksin bisa beli itu mandiri kan iya sedia vaksin gratis tetap wajib jadi enggak ada cerita wajib bayar vaksin covid,1
1724,"*PENDAFTARAN VAKSIN COVID-19: GRATIS UNTUK WARGA NEGARA INDONESIA (WNI) BERUSIA 18 TAHUN KEATAS!
Periode vaksinasi: 12 – 25 Jul 2021 (Sinovac)
Lokasi pusat vaksinasi: Terminal 2 Bandara Soekarno-Hatta (setelah gate kedatangan Terminal 2E) dan Terminal 3 Bandara Soekarno-Hatta",daftar vaksin covid gratis untuk warga negara indonesia wni usia tahun atas periode vaksinasi jul sinovac lokasi pusat vaksinasi terminal bandara soekarno hatta telah gate datang terminal dan terminal bandara soekarno hatta,1
1725,"@juhaiman15 @ninikwafiroh @zarazettirazr @DPP_PKB @FraksiPKB Setuju, harusnya anggota dewan tsb mensupport dan jangan membuat suasana panas. Seperti jalan raya ada yg berbayar ( TOL) dan ada yg gratis ( Non Tol). Tinggal kita sendiri yg memilih. Kan sdh bagus pemerintah menyediakan 2 opsi untuk Vaksin covid 19 !!!",tuju harus anggota dewan sebut mensuppodan jangan buat suasana panas seperti jalan raya ada yang bayar tol dan ada yang gratis non tol tinggal kita sendiri yang pilih kan sudah bagus perintah sedia opsi untuk vaksin covid,1
1726,"@ninikwafiroh @DPP_PKB @FraksiPKB Lah akhirnya 🙃, Ada yg komen setuju 😁. Pdhl lebih bijak lagi jika uang mereka di berikan kpd yg kurang mampu/terdampak Corona, drpd beli vaksin, yg harusnya vaksin itu gratis bagi seluruhnya rakyat Indonesia",lah akhir ada yang komen tuju padahal lebih bijak lagi jika uang mereka di ikan kepada yang kurang mampu dampak corona daripada beli vaksin yang harus vaksin itu gratis bagi seluruh rakyat indonesia,1
1727,"@FirzaHusain @Herlin_673YP Sebenarnya masyarakat Indonesia sudah bisa hidup berdampingan dengan Covid, tidak terlalu berharap  dapat vaksin gratis dari pemerintah. Masalahnya, masyarakat disuruh taat prokes Covid, jalan² diblokir, disuruh diam dirumah, tapi vaksin tidak ada, justru mulai dijual.",benar masyarakat indonesia sudah bisa hidup damping dengan covid tidak terlalu harap dapat vaksin gratis dari perintah masalah masyarakat suruh taat prokes covid jalan blokir suruh diam rumah tapi vaksin tidak ada justru mulai jual,0
1728,"Katanya vaksin Covid-19 gratis untuk semua rakyat Indonesia, kenapa Sinopharm bisa dibeli secara individu?",kata vaksin covid gratis untuk semua rakyat indonesia kenapa sinopharm bisa beli cara individu,1
1729,"Stok vaksin Covid-19 yang bakal dijual sama Kimia Farma, apa tidak sebaiknya didistribusikan untuk program-program vaksinasi gratis saja....

Supaya stok yang gratis semakin banyak. Klw cakupan vaksinasi Covid-19 sudah maksimal, boleh lah dijual secara umum

#DemiRakyat",stok vaksin covid yang bakal jual sama kimia farma apa tidak baik distribusi untuk program program vaksinasi gratis saja supaya stok yang gratis makin banyak kalau cakup vaksinasi covid sudah maksimal boleh lah jual cara umum,0
1730,Obat covid di beli borongan dan dijual di aplikasi kesehatan dengan harga membludak. Habis itu vaksin juga di jualin lagi 900rb. Yang gratis aja udah ada yg ogah2an. Kabeh ae mbok duitno,obat covid di beli borong dan jual di aplikasi sehat dengan harga membludak habis itu vaksin juga di jualin lagi ribu yang gratis saja sudah ada yang tidak mau an kabeh saja mbok duitno,0
1731,"@begoeloh @Antonius061 @NyiMasRuminah @NurulSeptiyant0 @Paulus_willy @WahabWahabbb911 @sakitotak3 Bejubel?? Itu tipikal org Indonesia, disediakan vaksin gratis lelet. Begitu covid meleduk heboh cari obat cari oksigen! Coba, kemarin gak ogah2 an  vaksin  tentu skrg gak seheboh ini.",bejubel itu tipikal orang indonesia sedia vaksin gratis lambat begitu covid leduk heboh cari obat cari oksigen coba kemarin enggak tidak mau an vaksin tentu sekarang enggak heboh ini,0
1732,"Gue pastikan di klinik pratama tempat gue praktik dan penanggung jawab tidak akan menyediakan vaksin covid-19 meski berbayar..
Ada yg gratis dari pemerintah kok..
Udah dituduh calo vaksin aja udh malas, ini terbukti beneran jadi ya gaklah..",aku pasti di klinik pratama tempat aku praktik dan tanggung jawab tidak akan sedia vaksin covid meski bayar ada yang gratis dari perintah kok sudah tuduh makelar vaksin saja sudah malas ini bukti benar jadi iya gaklah,0
1733,"Temen-temen bisa banget vaksin gratis Covid-19 dari PT KAI di stasiun berikut ⬇️

1. Gambir
2. Pasar Senen
3. Bandung
4. Cirebon
5. Semarang Tawang
6. Purwokerto
7. Yogyakarta
8. Solo Balapan
9. Madiun
10. Jember
11. Malang
12. Surabaya Gubeng
13. Surabaya Pasarturi",teman teman bisa banget vaksin gratis covid dari pt kai di stasiun ikut gambir pasar senen bandung cirebon semarang tawang purwokerto yogyakarta solo balap madiun jember malang surabaya gubeng surabaya pasarturi,1
1734,"@republikaonline Presiden dlm iklan layanan masyarakat scr jelas &amp; haqqul yakin bahwa program vaksinasi covid 19 ini gratis. 
Kemudian ada program vaksin gotong royong. Dunia usaha gotong royong dgn pemerintah shg para karyawan perusahaan/BUMN gratis krn dibayarkan bos mereka. Kok skrg dijual 😜",presiden dalam iklan layan masyarakat cara jelas amp haqqul yakin bahwa program vaksinasi covid ini gratis kemudian ada program vaksin gotong royong dunia usaha gotong royong dengan perintah sehingga para karyawan usaha bumn gratis karena bayar bos mereka kok sekarang jual,0
1735,"@tyhon9 Klo sy masih yakin pemerintah dibawah Pakde tdk akan menghapus vaksin gratris untuk masyarakat sampai tercapai herd imunity shg Covid19 sdh tidak menakutkan lagi.
Krn gratis maka peminatnya bnyk dan terjadi antrian yg panjang.
Yg berbayar adlh bagi yg tdk mau antri - pilihan",kalo saya masih yakin perintah bawah pakde tidak akan hapus vaksin gratris untuk masyarakat sampai capai herd imunity sehingga covid sudah tidak takut lagi karena gratis maka minat banyak dan jadi antri yang panjang yang bayar adalah bagi yang tidak mau antri pilih,1
1736,"@ObiWan_Catnobi @GaiusJArminius Orang sakit dan juga pasien covid?

Pemerintah juga udh banyak kerjasama dengan perusahaan kayak kemaren CT corp bikin vaksin gratis juga ( tapi tetep antri tentu saja)

Nah berbayar bisa jadi alternative lain buat orang yang super sibuk menurut saya jadi gk pake antri panjang🙏🏻",orang sakit dan juga pasien covid perintah juga sudah banyak kerjasama dengan usaha seperti kemarin ct corp buat vaksin gratis juga tapi tetap antri tentu saja nah bayar bisa jadi alternative lain buat orang yang super sibuk turut saya jadi enggak pakai antri panjang,1
1737,"@marlina_idha Klo berita ini benar ..Boro boro beli , gratis saja masih banyak yg mikir bahkan gak mau vaksin. Bener yaa kata Dr Rebika Tjiptaning ..ujung ujung nya jualan Vaksin, Obat ... setan alas ni Corona si wuhan..iblis👹👹👹",kalo berita ini benar jangan jangan beli gratis saja masih banyak yang mikir bahkan enggak mau vaksin benar ya kata dari rebika tjiptaning akhir akhir nya jual vaksin obat setan alas ini corona sih wuhan iblis,0
1738,@republikaonline Dulu kata pak Presiden @jokowi vaksin Covid itu gratis.,dulu kata pak presiden vaksin covid itu gratis,1
1739,"lah vaksin yg skrg gratis juga sebenernya berbayar tapi ditanggung pemerintah, tapi tetep perusahaan dpet cuan. covid C nya itu Cuan kimia farma",lah vaksin yang sekarang gratis juga benar bayar tapi tanggung perintah tapi tetap usaha dpet cuan covid nya itu cuan kimia farma,0
1740,"@novinay_ @timothykennet12 @nuicemedia wtf no, program vaksinasi seperti Covid-19 itu seharusnya gratis karena ini vaksin yang semua orang harus dapat, ada alokasi vaksin untuk program vaksin berbayar aja udah salah",what the fuck no program vaksinasi seperti covid itu harus gratis karena ini vaksin yang semua orang harus dapat ada alokasi vaksin untuk program vaksin bayar saja sudah salah,0
1741,"Heran yah sama yg pada gak mau vaksin,pdhl pemerintah uda ngasih vaksinasi gratis, mulai senin kimia farma udah mulai menjual vaksin corona. Jd kamu mau yg di kasih apa mau yg beli?",heran ya sama yang pada enggak mau vaksin padahal perintah sudah asih vaksinasi gratis mulai senin kimia farma sudah mulai jual vaksin corona jadi kamu mau yang di kasih apa mau yang beli,0
1742,"Vaksin Corona gratis, tapi kalau ada masyarakat yang mampu beli ya akan kita jual.",vaksin corona gratis tapi kalau ada masyarakat yang mampu beli iya akan kita jual,1
1743,@ObiWan_Catnobi @catuaries Vaksin Corona gratis dengan Sinovac dan Astra Zeneca tetap tersedia. Vaksin gotong royong berbayar dengan sinopharm. Apapun caranya untuk menggenjot cakupan vaksin. 🙏🏽,vaksin corona gratis dengan sinovac dan astra zeneca tetap sedia vaksin gotong royong bayar dengan sinopharm apa cara untuk genjot cakup vaksin,1
1744,"Wes ta lah, gak usah bandel, kalopun masih ga percaya covid, tolong bgt ttp prokes dan jaga diri, jgn sampe karena kebebalan lu, org lain jadi kena imbas. Ini mumpung masih ada vaksin gratis, buruan vaksin.",wes ta lah enggak perlu bandel kalo masih enggak percaya covid tolong banget tetap prokes dan jaga diri jangan sampai karena bebal kamu orang lain jadi kena imbas ini selagi masih ada vaksin gratis buru vaksin,1
1745,"@maestrosugi @dekepiks @kumparan Serius nanya, ga ada maksut apa"",

Tapi ada ga sih sbenernya, UU kita yg bunyinya vaksin itu harus gratis ? Esp vaksin covid ini ? 
Serius nanya.",serius tanya enggak ada maksut apa tapi ada enggak sih benar uu kita yang bunyi vaksin itu harus gratis esp vaksin covid ini serius tanya,0
1746,"@kumparan Vaksin jg butuh duit buat di produksi bos, ya wajar kalo kimia farma kasih harga segituh, kalo mau gratis tinggal ngantri di puskesmas jg ada kan

Masker jg di produksi pake uang kan, vaksin jg cuy, dikasih alternatif biar cepet kelar ini corona malah dibilang kapitalis :))",vaksin juga butuh duit buat di produksi bos iya wajar jika kimia farma kasih harga segituh jika mau gratis tinggal antri di puskesmas juga ada kan masker juga di produksi pakai uang kan vaksin juga cuy kasih alternatif supaya cepat kelar ini corona bahkan bilang kapitalis,1
1747,"@afthalana @Mark18Strech @detikcom Vaksin covid hanya 2x pak dan ttp gratis.
Banyak yg sudah vaksin 2x 
Saya juga nunggu waktu suntik vaksin dan itu ttp gratis",vaksin covid hanya pak dan tetap gratis banyak yang sudah vaksin saya juga tunggu waktu suntik vaksin dan itu tetap gratis,1
1748,@ahyarichenkoACM @gori_191 @rahung Kan ada tuh orang yang nda mau di vaksin karena 'gratis/cuma cuma' takut di covid kan atau berubah jadi zombie :) mikirnya kejauhan hehe nah mungkin karena itu pemerintah mengadakan vaksin berbayar untuk orang yang sedikit parno/ terlalu over thinking,kan ada itu orang yang indak mau di vaksin karena gratis cuma cuma takut di covid kan atau ubah jadi zombie mikirnya jauh he nah mungkin karena itu perintah ada vaksin bayar untuk orang yang sedikit parno terlalu over thinking,0
1749,"@detikcom Akhirnya dikomersilkan jg ya... padahal katanya vaksin covid gratis, jahat betul",akhir dikomersilkan juga iya padahal kata vaksin covid gratis jahat betul,0
1750,"@yananluvies Lah di amerika dia tahu ga data yang mati trus kena covid itu berapa? Banyak juga segambreng juga. Sekarang turun juga gegara vaksinnya kenceng,sampe di supermarket itu ada vaksin gratis 😭😭😭",lah di amerika dia tahu enggak data yang mati terus kena covid itu berapa banyak juga segambreng juga sekarang turun juga gara-gara vaksin kencang sampai di supermarket itu ada vaksin gratis,0
1751,@tikahamidah Iyaaa geram ku. Ada tong yg nda mau divaksin alasan dipermaikan sm pemerintah. Ahh terserahlah bgmana itu anggaran covid. Yg penting vaksin semua org biar cepat selesai ini pandemi. Gratis jiii lagiii.,iya geram ku ada tong yang indak mau vaksin alas permai sama perintah ah serah bagaimana itu anggar covid yang penting vaksin semua orang supaya cepat selesai ini pandemi gratis ji lagi,0
1752,"udah ada solusi dikasih vaksin gratis. eh..... si vaksin yg disalah2in. tapi ngeluh covid gak selesai2, terus ngebandingin sm negara lain yg udah pada nonton konser &amp; nonton bola tanpa pake masker apalagi pake jaga jarak....",sudah ada solusi kasih vaksin gratis eh sih vaksin yang salah ini tapi ngeluh covid enggak selesai terus ngebandingin sama negara lain yang sudah pada tonton konser amp tonton bola tanpa pakai masker apalagi pakai jaga jarak,0
