raw,clean,labels
"@fahiraidris @rmol_id ada yang tau nggak harga kulakan vaksin covid itu berapa dari pabrikan nya ?

mulai dari Sinovac, Pfizer, AstraZeneca dan Moderna

penasaran sama harga nya",ada yang tahu enggak harga kulak vaksin covid itu berapa dari pabrikan nya mulai dari sinovac pfizer astrazeneca dan moderna penasaran sama harga nya,1
"@ramayanti81 @CieeeNaksir @kaesangp Sy sdh SEMBUH cuma bbrapa hari dr BATUK SANGAT PARAH, banyak pasien COVID19 yg minum FRY81 SEMBUH/NEGATIF, 
lalu KNAPA &amp; ADA APA Pemerintah NGOTOT PAKSA RAKYAT HARUS DI VAKSIN + ANCAM RAKYAT lo ya yg TOLAK DI VAKSIN SINOVAC dg PENJARA + DENDA 100 juta???",saya sudah sembuh cuma bbrapa hari dari batuk sangat parah banyak pasien covid yang minum fry sembuh negatif lalu knapa amp ada apa perintah ngotot paksa rakyat harus di vaksin ancam rakyat kamu iya yang tolak di vaksin sinovac dengan penjara denda juta,1
"Alhamdulillah sebagai survivor covid dan sudah tuntas vaksinasi Sinovac, kemudian ikut uji penelitian titer antibodi dan hasilnya sesuai ekspektasi. Apakah saya akan kebal covid 100%? Tentu saja tidak. Tapi bisa mencegah perawatan akibat covid &amp; mengurangi mortalitas. AYO VAKSIN!",alhamdulillah bagai survivor covid dan sudah tuntas vaksinasi sinovac kemudian ikut uji teliti titer antibodi dan hasil sesuai ekspektasi apakah saya akan kebal covid tentu saja tidak tapi bisa cegah awat akibat covid amp kurang mortalitas ayo vaksin,1
"Berbagai jenis vaksin Covid-19 di Indonesia ini didatangkan dari berbagai perusahaan mulai dari Sinovac, AztraZeca,Sinopharm, Moderna dan lainnya. Namun miris, vaksin buatan anak negeri kurang mendapatkan apresiasi dan dukungan",bagai jenis vaksin covid di indonesia ini datang dari bagai usaha mulai dari sinovac aztrazeca sinopharm moderna dan lain namun miris vaksin buat anak negeri kurang dapat apresiasi dan dukung,1
"@jokowi Bila bs vaksinasi 1Juta org/hari
perlu waktu sektr 181 hari.
2xvaksinasi=2x6bulan=12 bulan

4.Smg berkenan tetap Fokus dg Vaksinasi program Gratis

5.Masy mari:
-Bersatu MENDUKUNG vaksinasi
-Selalu Disiplin Prokes 5M

Vaksinasi di RI tcinta
SEMOGA LANCAR,SUKSES,
covid lekas Reda",bila bisa vaksinasi juta orang hari perlu waktu sektr hari xvaksinasi bulan bulan moga kenan tetap fokus dengan vaksinasi program gratis masyarakat mari satu dukung vaksinasi selalu disiplin prokes vaksinasi di ri tcinta moga lancar sukses covid lekas reda,1
"Meski demikian, ia menyambut baik dan mengapresiasi langkah pemerintah untuk memberikan vaksin booster covid-19 secara gratis kepada masyarakat. Sebab, dari berbagai penelitian menyebutkan dalam jangka waktu tertentu perlindungan terhadap covid-19 dari vaksinasi bisa menurun.",meski demikian ia sambut baik dan apresiasi langkah perintah untuk beri vaksin booster covid cara gratis kepada masyarakat sebab dari bagai teliti sebut dalam jangka waktu tentu lindung hadap covid dari vaksinasi bisa turun,1
"Perdana Menteri Tan Sri Muhyiddin Yassin yang menerima suntikan dos kedua vaksin COVID-19 Pfizer-BioNTech selepas menerima suntikan pertama pada 24 Februari 2021 lepas, akan menjadi individu pertama menerima lencana itu.",perdana menteri tan sri muhyiddin iya ini yang terima sunti dos dua vaksin covid pfizer biontech lepas terima sunti pertama pada februari lepas akan jadi individu pertama terima lencana itu,1
"Jika ingin membuktikan bahwa vaksin efektif bekerja, menghindari kematian akibat covid, tolong itu masker dibuka, mari berkerumun..",jika ingin bukti bahwa vaksin efektif kerja hindar mati akibat covid tolong itu masker buka mari kerumun,1
bingung deh mau daftar vaksin mending ditemoat yang astra/sinovac atau di tempat pfizer :(( saran dong guys ini vaksin pertama soalnya blom vaksin samsek habis kena covid,bingung deh mau daftar vaksin lebih baik ditemoat yang astra sinovac atau di tempat pfizer saran dong teman ini vaksin pertama soal belum vaksin sama sekali habis kena covid,1
Melihat perlonjakan kasus covid-19 yang begitu cepat kita dari pihak pemerintah lebih memilih terlebih dahulu  vaksin sinovac yang diimpor dari China dengan mempertimbangkan berbagai alasan.,lihat lonjak kasus covid yang begitu cepat kita dari pihak perintah lebih pilih lebih dahulu vaksin sinovac yang impor dari china dengan timbang bagai alas,1
"Dalam presentasi yang disampaikan BPOM, beberapa vaksin Covid-19 selain Coronavac dari Sinovac, BPOM juga berpotensi menguji kelayakan penggunaan vaksin Sinopharm hingga Astra Zeneca.",dalam presentasi yang sampai bpom beberapa vaksin covid selain coronavac dari sinovac bpom juga potensi uji layak guna vaksin sinopharm hingga astra zeneca,1
"Efek Vaksin Ke-3 Pfizer
Efek vaksin ke-3 yang muncul usai divaksinasi menggunakan Pfizer sebenarnya tidak jauh berbeda dari vaksin COVID-19 lainnya.",efek vaksin ke pfizer efek vaksin ke yang muncul usai vaksinasi guna pfizer benar tidak jauh beda dari vaksin covid lain,1
"Macam – macam vaksin di Indonesia COVID-19 yang dipakai di Indonesia yaitu sinovac, astrazeneca, sinopharm, moderna, phizer. Di Indonesia membuat sebuah vaksin yang bernama Vaksin Merah Putih. Vaksin Merah Putih merupakan vaksin yang dikembangkan oleh institusi pendidikan.",macam macam vaksin di indonesia covid yang pakai di indonesia yaitu sinovac astrazeneca sinopharm moderna phizer di indonesia buat buah vaksin yang nama vaksin merah putih vaksin merah putih rupa vaksin yang kembang oleh institusi didik,1
"@voxdotcom Kenapa kok bisa semua efektif ? Karena emang tujuan awal vaksin covid-19 diciptakan adalah membantu tubuh manusia untuk melawan covid supaya kalo kena gabakal sampe parah kondisi tubuhnya. Bukan untuk bikin tubuh kita ""Kebal Covid""",kenapa kok bisa semua efektif karena memang tuju awal vaksin covid cipta adalah bantu tubuh manusia untuk lawan covid supaya jika kena enggak bakal sampai parah kondisi tubuh bukan untuk buat tubuh kita kebal covid,1
"Kartu vaksin adalah hal terbodoh yg pernah dirancangkan. Org yg sudah pernah terkena covid harusnya tdk diwajibkan karna imun yg terbentuk sudah setara 2x vaksin pfizer/moderna.
-
Selain itu, org yg sudah vaksin pun tdk jaminan bebas dari infeksi covid19. 
#batalkankartuvaksin",kartu vaksin adalah hal bodoh yang pernah rancang orang yang sudah pernah kena covid harus tidak wajib karena imun yang bentuk sudah tara vaksin pfizer moderna selain itu orang yang sudah vaksin pun tidak jamin bebas dari infeksi covid,1
"seperti yang belum di vaksin.

Pembuatan vaksin covid-19 yang ada telah dilakukan di berbagai negara , termasuk Indonesia , Indonesia , di Indonesia vaksin yang sudah tersedia anatara lain adalah Sinovac, AstraZeneca,Sinopharm dan Moderna.",seperti yang belum di vaksin buat vaksin covid yang ada telah laku di bagai negara masuk indonesia indonesia di indonesia vaksin yang sudah sedia anatara lain adalah sinovac astrazeneca sinopharm dan moderna,1
"Hanya saja SAH mengingatkan upaya ini akan efektif jika masyarakat patuh, taat dan disiplin terapkan protokol kesehatan termasuk mengurangi mobilitas dan berpartisipasi dalam vaksinasi Covid-19.",hanya saja sah ingat upaya ini akan efektif jika masyarakat patuh taat dan disiplin terap protokol sehat masuk kurang mobilitas dan partisipasi dalam vaksinasi covid,1
"@Gilang_Mahesa Suka iri dan cemburu lihat masifnya vaksinasi di israel. Mereka berhasil membujuk bos pfizer untuk menyediakan stok khusus untuk israel, dan akhirnya kasus covid di israel rendah dan aturan masker diperlonggar krn vaksinasi yg kencang. Andai pemerintah bisa meniru cara israel",suka iri dan cemburu lihat masif vaksinasi di israel mereka hasil bujuk bos pfizer untuk sedia stok khusus untuk israel dan akhir kasus covid di israel rendah dan atur masker longgar karena vaksinasi yang kencang andai perintah bisa tiru cara israel,1
"Sebagai informasi, vaksin COVID-19 produksi Sinovac membutuhkan dua kali penyuntikan dengan jarak waktu 14 hari. Para penerima vaksin akan mendapatkan kartu vaksinasi dan diingatkan untuk kembali menerima vaksin untuk kedua kalinya.",bagai informasi vaksin covid produksi sinovac butuh dua kali sunti dengan jarak waktu hari para terima vaksin akan dapat kartu vaksinasi dan ingat untuk kembali terima vaksin untuk dua kali,1
"Di Indonesia sendiri ada 3 jenis vaksin yg akan segera digunakan, yaitu Sinovac, vaksin covid-19 yg dikembangkan Bio Farma dan AstraZeneca yg dikembangkan bersama peneliti di Oxford University, Inggris.",di indonesia sendiri ada jenis vaksin yang akan segera guna yaitu sinovac vaksin covid yang kembang bio farma dan astrazeneca yang kembang sama teliti di oxford university inggris,1
Stok vaksin Covid-19 Pfizer &amp; Sinovac masuk lagi banyak minggu depan.,stok vaksin covid pfizer amp sinovac masuk lagi banyak minggu depan,1
"@polsek_tulis ""Jadikan PPKM Darurat lebih efektif untuk mengurangi penyebaran covid-19. Sukseskan vaksinasi, patuhi protokol kesehatan dengan 5M""",jadi ppkm darurat lebih efektif untuk kurang sebar covid sukses vaksinasi patuh protokol sehat dengan,1
"@drpriono1 Tolong jawab!
Kemarin gw habis di vaksin 2x justru malah kena gejala yang mirip dengan covid.hampir satu keluarga kena padahal rata2 udah 2x vaksin.itu kenapa?
Malah Mentri mengakui vaksin ternyata tak efektif cegah covid",tolong jawab kemarin gue habis di vaksin justru bahkan kena gejala yang mirip dengan covid hampir satu keluarga kena padahal rata sudah vaksin itu kenapa bahkan tri aku vaksin nyata tidak efektif cegah covid,1
"kasus COVID-19 di Indonesia. Sejauh ini Indonesia menggunakan vaksin yang didatangkan dari luar yakni astrazeneca, China National Pharmaceutical Group Corporation (Sinopharm), Moderna, PFizer Inc and BioNTech, dan Sinovac Biotech Ltd.",kasus covid di indonesia jauh ini indonesia guna vaksin yang datang dari luar yakni astrazeneca china national pharmaceutical group corporation sinopharm moderna pfizer inc dan biontech dan sinovac biotech ltd,1
"@ObiWan_Catnobi Hadeh, vaksin covid emang awalnya disediain gratis kayak sinovac/astrazeneca. Itu kan yang vaksin gotong royong (sinopharm) buat mereka yang kelebihan duit. Sama kayak beberapa orang milih bayar pendidikan swasta yang mahal simply mereka mampu, meski sudah ada pendidikan negeri.",hadeh vaksin covid memang awal ain gratis seperti sinovac astrazeneca itu kan yang vaksin gotong royong sinopharm buat mereka yang lebih duit sama seperti beberapa orang pilih bayar didik swasta yang mahal simply mereka mampu meski sudah ada didik negeri,1
"Apakah vaksin covid 19 yg moderna aman buat odhiv?

Soalnya di daerahku banyak jadwal vaksin yg pake moderna",apakah vaksin covid yang moderna aman buat odhiv soal di daerah banyak jadwal vaksin yang pakai moderna,1
"Izin penggunaan darurat atau emergency use authorization (EUA) untuk vaksin Corona Sinovac sudah ada.

》Apakah Izin penggunaan darurat dari BPOM untuk vaksin-vaksin selain Sinovac juga sudah ada?
》Apakah vaksin-vaksin selain Sinovac sudah dinyatakan halal oleh MUI? 🤔🤔",izin guna darurat atau emergency use authorization eua untuk vaksin corona sinovac sudah ada apakah izin guna darurat dari bpom untuk vaksin vaksin selain sinovac juga sudah ada apakah vaksin vaksin selain sinovac sudah nyata halal oleh mui,1
Abis vaksin pfizer berasa covid lagi badannya🙂,habis vaksin pfizer asa covid lagi badan,1
"Presiden RI kali ini bukan orang nomor 1, ada yg kendalikan

Lihat kebijakan penanganan Covid

Agts 2020 bilang sdg kembangkan vaksin yg cukup, sisanya di jual ke negara lain, faktanya pakai Sinovack China

Bilangnya, vaksin gratis, ternyata ada yg berbayar

Siapa yg kendalikan?",presiden ri kali ini bukan orang nomor ada yang kendali lihat bijak tangan covid agts bilang sedang kembang vaksin yang cukup sisa di jual ke negara lain fakta pakai sinovack china bilang vaksin gratis nyata ada yang bayar siapa yang kendali,0
"Diketahui, China memesan 100 juta dosis vaksin Covid-19 buatan perusahaan Jerman-Amerika Serikat, Pfizer/BioNTech, pada 2021. Indonesia sendiri telah menerima vaksin Sinovac dari China pada 6 Desember lalu.",tahu china mes juta dosis vaksin covid buat usaha jerman amerika serikat pfizer biontech pada indonesia sendiri telah terima vaksin sinovac dari china pada desember lalu,1
@kompascom Membayangkan muncul mutasi covid baru yang hanya bisa di lawan dg vaksin sinovac. Bayangin aja dulu ...,bayang muncul mutasi covid baru yang hanya bisa di lawan dengan vaksin sinovac bayang saja dulu,1
@LovelySinaga79 @ManassaDaeng Ppkm terbukti ampuh dan efektif utk menangulangi penyebaran covid #PPKMdaruratBerhasil tetap prokes dan vaksinasi,ppkm bukti ampuh dan efektif untuk menangulangi sebar covid tetap prokes dan vaksinasi,1
Kini mulai banyak Lembaga yang telah mencoba untuk membuat vaksin yang efektif untuk mangurangi efek buruk dari covid-19 ini. Mulai dari dalam negeri hingga luar negeri. Salah satunya adalah vaksin merah putih yang telah di riset dan dikembangkan oleh Universitas Airlangga.,kini mulai banyak lembaga yang telah coba untuk buat vaksin yang efektif untuk mangurangi efek buruk dari covid ini mulai dari dalam negeri hingga luar negeri salah satu adalah vaksin merah putih yang telah di riset dan kembang oleh universitas airlangga,1
"Alhamdulillah lega dpt vaccine 1st dose. Saya dapat pfizer wohooooo asalkan dapat vaksin. Vaksin apa pun, ambik je. Lg 5 tahun, kes covid hilg dah time tu xde logo kat dahi AZ ke pfizer ke sinovac ke dll..",alhamdulillah lega dapat vaccine st dose saya dapat pfizer woho asal dapat vaksin vaksin apa pun ambik je lagi tahun kes covid hilg deh time itu xde logo kat dahi az ke pfizer ke sinovac ke dan lain,1
"@dirgarambe Buat kalian yg menyama-nyamakan vaksin covid dgn imunisasi anak2

Vaksin2 yg digunakan dlm imunisasi ini udah melalui proses pengembangan yang panjang &amp; matang

Lah vaksin covid pfizer ini terkesan terburu-buru

Apakah klaim Pfizer ini udah diuji oleh pihak ketiga dgn byk sampel?",buat kalian yang sama nyamakan vaksin covid dengan imunisasi anak vaksin yang guna dalam imunisasi ini sudah lalu proses kembang yang panjang amp matang lah vaksin covid pfizer ini kes buru buru apakah klaim pfizer ini sudah uji oleh pihak tiga dengan banyak sampel,0
"@VIVAcoid Noted Pak Menteri, tentunya tetap tersedia dan mencukupi untuk rakyat yang berkeinginan memdapatkan scr gratis dan jangan sampai nantinya ada anggapan/penilaian dipersulit untuk mendapatkan/menerima vaksin covid19 scr gratis. Safe healthy dan terima kasih 👍💪🙏",noted pak menteri tentu tetap sedia dan cukup untuk rakyat yang ingin memdapatkan cara gratis dan jangan sampai nanti ada anggap nilai sulit untuk dapat terima vaksin covid cara gratis safe healthy dan terima kasih,1
Vaksin Sinopharm bekerja dengan cara memicu sistem kekebalan tubuh untuk menghasilkan antibodi yang dapat melawan virus Corona. #VaksinGotongRoyongPekerja #VaksinGotongRoyongSinarMas,vaksin sinopharm kerja dengan cara picu sistem kebal tubuh untuk hasil antibodi yang dapat lawan virus corona,1
"@Dennysiregar7 Sampai saat ini satu2nya yg bisa disimpulkan dr vaksin semacam Sinovac adl: Bagi mereka yg telah divaksin dg dosis lengkap ada kemungkinan sangat besar (lebih 90%) tdk akan mengalami perawatan khusus(ICU misalnya) dan kematian jika terpapar Covid-19 varian apapun, termasuk delta.",sampai saat ini satu nya yang bisa simpul dari vaksin macam sinovac adalah bagi mereka yang telah vaksin dengan dosis lengkap ada mungkin sangat besar lebih tidak akan alami awat khusus icu misal dan mati jika papar covid varian apa masuk delta,1
"hingga kematian. Pada bulan Desember 2020 perusahaan farmasi Pfizer dan BioNTech mengklaim bahwa mereka telah menemukan vaksin untuk covid-19. Hal tersebut diikuti oleh munculnya jenis vaksin yang lain, salah satunya adalah Vaksin Merah Putih.
Vaksin Merah Putih adalah vaksin",hingga mati pada bulan desember usaha farmasi pfizer dan biontech klaim bahwa mereka telah temu vaksin untuk covid hal sebut ikut oleh muncul jenis vaksin yang lain salah satu adalah vaksin merah putih vaksin merah putih adalah vaksin,1
@detikHealth Negara mana saja yang nyuruh rakyatnya bayar vaksin corona?,negara mana saja yang nyuruh rakyat bayar vaksin corona,0
"Paham sik ga semudah ucapan, kaya jalanin program HIV ajah. Kebayang ga kalau obatnya ga gratis??? Cmiiw.. *gw yg resah liat urusan vaksin dan tes covid19 yg kecil di Indonesia",paham sik enggak mudah ucap kayak jalan program hiv saja bayang enggak kalau obat enggak gratis correct me if i m wrong gue yang resah lihat urus vaksin dan tes covid yang kecil di indonesia,1
"Dibuatnya vaksin karena adanya pandemic covid 19. Saat ini vaksin di Indonesia sudah terdapat berbagai macam pilihan, diantaranya vaksin Sinovac, Astrazeneca, Moderna, Sinopharm, Jannsen dan lain-lain. Di Indonesia sendiri sebenarnya sudah mulai mulai membuat vaksin sendiri, yang",buat vaksin karena ada pandemic covid saat ini vaksin di indonesia sudah dapat bagai macam pilih antara vaksin sinovac astrazeneca moderna sinopharm jannsen dan lain lain di indonesia sendiri benar sudah mulai mulai buat vaksin sendiri yang,1
